Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.0,483.0,0.0,0.0,-0.17,0.0,379.2,-4.3,11.0,12.0,67.5,1.44,1440.0,0,1,3.0,43.0,23.84
0.1,483.0,0.0,0.0,-0.21,0.0,379.2,-4.46,11.0,12.0,67.5,1.44,1440.0,0,1,3.0,43.0,23.84
0.2,483.0,0.0,0.0,-0.21,0.0,379.2,-4.71,11.0,12.0,67.5,1.44,1459.96,0,1,3.0,43.0,23.84
0.3,483.0,0.0,0.0,-0.18,0.0,379.2,-4.9,11.0,12.0,67.5,1.44,1479.96,0,1,3.0,43.0,23.84
0.4,483.0,0.0,0.0,-0.18,0.0,379.2,-5.05,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
0.5,483.0,0.0,0.0,-0.18,0.0,379.2,-5.03,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
0.6,483.0,0.0,0.0,-0.2,0.0,379.2,-4.93,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
0.7,483.0,0.0,0.0,-0.17,0.0,379.23,-5.26,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
0.8,483.0,0.0,0.0,-0.2,0.0,379.28,-5.81,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
0.9,483.0,0.0,0.0,-0.19,0.0,379.27,-5.67,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.0,483.0,0.0,0.0,-0.2,0.0,379.22,-5.17,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.1,483.0,0.0,0.0,-0.2,0.0,379.2,-5.36,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.2,483.0,0.0,0.0,-0.23,0.0,379.2,-5.91,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.3,483.0,0.0,0.0,-0.21,0.0,379.2,-5.74,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.4,483.0,0.0,0.0,-0.18,0.0,379.2,-5.19,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.5,483.0,0.0,0.0,-0.2,0.0,379.2,-5.0,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.6,483.0,0.0,0.0,-0.2,0.0,379.2,-5.0,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.7,483.0,0.0,0.0,-0.19,0.0,379.23,-5.23,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.8,483.0,0.0,0.0,-0.19,0.0,379.28,-5.58,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
1.9,483.0,0.0,0.0,-0.18,0.0,379.27,-5.31,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
2.0,483.0,0.0,0.0,-0.18,0.0,379.22,-4.71,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
2.1,483.0,0.0,0.0,-0.18,0.0,379.23,-4.83,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
2.2,483.0,0.0,0.0,-0.17,0.0,379.28,-5.33,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
2.3,483.0,0.0,0.0,-0.18,0.0,379.27,-5.14,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
2.4,483.0,0.0,0.0,-0.18,0.0,379.22,-4.59,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
2.5,483.0,0.0,0.0,-0.18,0.0,379.2,-4.5,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,43.0,23.84
2.6,483.0,0.0,0.0,-0.19,0.0,379.2,-4.65,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,43.0,23.84
2.7,483.0,0.0,0.0,-0.19,0.0,379.23,-4.9,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,43.0,23.84
2.8,483.0,0.0,0.0,-0.17,0.0,379.28,-5.2,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,43.0,23.84
2.9,483.0,0.0,0.0,-0.18,0.0,379.27,-5.1,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,42.95,23.84
3.0,483.0,0.0,0.0,-0.19,0.0,379.22,-4.8,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,42.9,23.84
3.1,483.0,0.0,0.0,-0.15,0.0,379.23,-5.06,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,42.85,23.84
3.2,483.0,0.0,0.0,-0.21,0.0,379.28,-5.61,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,42.8,23.84
3.3,483.0,0.0,0.0,-0.19,0.0,379.27,-5.54,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,42.75,23.84
3.4,483.0,0.0,0.0,-0.16,0.0,379.22,-5.14,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,42.7,23.84
3.5,483.0,0.0,0.0,-0.18,0.0,379.2,-5.16,11.0,12.0,67.5,1.52,1480.0,0,1,3.0,42.65,23.84
3.6,483.0,0.0,0.0,-0.19,0.0,379.2,-5.41,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.6,23.84
3.7,483.0,0.0,0.0,-0.19,0.0,379.23,-5.6,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.55,23.84
3.8,483.0,0.0,0.0,-0.15,0.0,379.28,-5.75,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
3.9,483.0,0.0,0.0,-0.14,0.0,379.27,-5.47,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.0,483.0,0.0,0.0,-0.2,0.0,379.22,-4.97,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.1,483.0,0.0,0.0,-0.21,0.0,379.23,-5.13,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.2,483.0,0.0,0.0,-0.18,0.0,379.28,-5.63,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.3,483.0,0.0,0.0,-0.2,0.0,379.3,-5.41,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.4,483.0,0.0,0.0,-0.2,0.0,379.3,-4.81,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.5,483.0,0.0,0.0,-0.18,0.0,379.27,-4.76,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.6,483.0,0.0,0.0,-0.18,0.0,379.22,-5.01,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.7,483.0,0.0,0.0,-0.19,0.0,379.23,-5.26,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.8,483.0,0.0,0.0,-0.17,0.0,379.28,-5.51,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
4.9,483.0,0.0,0.0,-0.15,0.0,379.27,-5.27,11.0,12.0,67.5,1.44,1480.0,0,1,3.0,42.5,23.84
5.0,483.0,0.0,0.0,-0.15,0.0,379.22,-4.77,11.0,12.0,67.5,1.44,1499.89,0,1,3.0,42.5,23.84
5.1,483.0,0.0,0.0,-0.18,0.0,379.23,-4.89,11.0,12.0,67.5,1.44,1519.89,0,1,3.0,42.5,23.84
5.2,483.0,0.0,0.0,-0.18,0.0,379.28,-5.34,11.0,12.0,67.5,1.44,1599.56,0,1,3.0,42.5,23.84
5.3,483.0,0.0,0.0,-0.16,0.0,379.27,-5.3,11.0,12.0,67.5,1.44,1679.56,0,1,3.0,42.5,23.84
5.4,483.0,0.0,0.0,-0.19,0.0,379.22,-5.0,11.0,12.0,67.5,1.44,1739.67,0,1,3.0,42.5,23.84
5.5,483.0,0.0,0.0,-0.21,0.0,379.2,-5.26,11.0,12.0,67.5,1.44,1799.66,0,1,3.0,42.5,23.84
5.6,483.0,0.0,0.0,-0.21,0.0,379.2,-5.81,11.0,12.0,67.5,1.52,1800.0,0,1,3.0,42.5,23.84
5.7,483.0,0.0,0.0,-0.17,0.0,379.2,-6.2,11.0,12.0,67.5,1.52,1800.0,0,1,3.0,42.5,23.84
5.8,483.0,0.0,0.0,-0.15,0.0,379.2,-6.5,11.0,12.0,67.5,1.52,1800.0,0,1,3.0,42.5,23.84
5.9,483.0,0.0,0.0,-0.18,0.0,379.17,-6.27,11.0,12.0,67.5,1.52,1800.0,0,1,3.0,42.5,23.84
6.0,483.0,0.0,0.0,-0.19,0.0,379.12,-5.77,11.0,12.0,67.5,1.52,1800.0,0,1,3.0,42.5,23.84
6.1,483.0,0.0,0.0,-0.18,0.0,379.13,-6.12,11.0,12.0,67.5,1.52,1800.0,0,1,3.0,42.5,23.84
6.2,483.0,0.0,0.0,-0.21,0.0,379.18,-6.92,11.0,12.0,67.5,1.52,1819.88,0,1,3.0,42.5,23.84
6.3,483.0,0.0,0.0,-0.22,0.0,379.2,-6.81,11.0,12.0,67.5,1.52,1839.88,0,1,3.0,42.5,23.84
6.4,483.0,0.0,0.0,-0.21,0.0,379.2,-6.21,11.0,12.0,67.5,1.52,1840.0,0,1,3.0,42.5,23.84
