Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.1,574.0,23.18,53.78,0.83,0.0,391.57,-8.96,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
0.2,574.0,23.0,57.07,0.87,0.0,391.52,-9.61,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
0.3,574.0,23.0,59.14,0.83,0.0,391.47,-10.15,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
0.4,574.0,23.88,59.79,0.85,0.0,391.42,-10.6,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
0.5,574.0,26.01,61.93,0.85,0.0,391.37,-11.18,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
0.6,574.0,28.13,64.86,0.97,0.0,391.32,-11.89,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
0.7,574.0,28.28,71.5,1.18,0.0,391.27,-12.72,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
0.8,574.0,28.6,77.0,1.15,0.0,391.22,-13.67,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
0.9,574.0,29.09,80.79,1.22,0.0,391.17,-14.46,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
1.0,574.0,29.08,82.0,1.19,0.0,391.12,-15.11,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
1.1,574.0,28.93,83.86,1.24,0.0,391.07,-15.78,26.0,26.0,0.0,0.0,85,1.52,1,27.0,26.0,39.17
1.2,574.0,28.58,83.5,1.24,0.0,391.02,-16.48,26.0,26.0,0.0,0.0,85,1.52,1,27.0,25.95,39.17
1.3,574.0,28.11,83.43,1.26,0.0,390.97,-16.99,26.0,26.0,0.0,0.0,85,1.52,1,27.0,25.9,39.17
1.4,574.0,27.68,81.28,1.09,0.0,390.92,-17.34,26.0,26.0,0.0,0.0,85,1.52,1,27.0,25.85,39.17
