Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.1,480.0,0.0,0.0,-0.34,0.0,390.9,-11.6,11.0,12.0,0.0,2.72,4007.3,0,1,6.0,9.5,10.17
0.2,480.0,0.0,0.0,-0.34,0.0,390.86,-11.56,11.0,12.0,0.0,2.72,4107.29,0,1,6.0,9.5,10.17
0.3,480.0,0.0,0.0,-0.35,0.0,390.81,-11.51,11.0,12.0,0.0,2.72,4207.29,0,1,6.0,9.5,10.17
0.4,480.0,0.0,0.0,-0.38,0.0,390.8,-12.2,11.0,12.0,0.0,3.84,4307.29,0,1,6.0,9.5,10.17
0.5,480.0,0.0,0.0,-0.37,0.0,390.8,-13.0,11.0,12.0,0.0,3.84,4416.75,0,1,6.0,9.5,10.17
0.6,480.0,0.0,0.0,-0.34,0.0,390.71,-12.97,11.0,12.0,0.0,3.84,4536.74,0,1,6.0,9.5,10.17
0.7,480.0,0.0,0.0,-0.35,0.0,390.61,-12.82,11.0,12.0,0.0,3.84,4647.28,0,1,6.0,9.5,10.17
0.8,480.0,0.0,0.0,-0.37,0.0,390.6,-13.33,11.0,12.0,0.0,3.84,4747.28,0,1,6.0,9.5,10.17
0.9,480.0,0.0,0.0,-0.4,0.0,390.6,-13.93,11.0,12.0,0.0,3.84,4847.28,0,1,6.0,9.5,10.17
1.0,480.0,0.0,0.0,-0.36,0.0,390.56,-13.47,11.0,12.0,0.0,3.84,4947.27,0,1,6.0,9.5,10.17
1.1,480.0,0.0,0.0,-0.35,0.0,390.51,-12.87,11.0,12.0,0.0,3.84,5047.27,0,1,6.0,9.5,10.17
1.2,480.0,0.0,0.0,-0.34,0.0,390.5,-13.85,11.0,12.0,0.0,3.84,5147.26,0,1,6.0,9.5,10.17
1.3,480.0,0.0,0.0,-0.34,0.0,390.5,-15.05,11.0,12.0,0.0,3.84,5256.71,0,1,6.0,9.5,10.17
1.4,480.0,0.0,0.0,-0.37,0.0,390.41,-14.85,11.0,12.0,0.0,4.92,5376.71,0,1,6.0,9.5,10.17
1.5,480.0,0.0,0.0,-0.36,0.0,390.31,-14.45,11.0,12.0,0.0,4.92,5487.26,0,1,6.0,9.5,10.17
1.6,480.0,0.0,0.0,-0.34,0.0,390.3,-15.1,11.0,12.0,0.0,4.92,5587.25,0,1,6.0,9.5,10.17
1.7,480.0,0.0,0.0,-0.34,0.0,390.3,-15.9,11.0,12.0,0.0,4.92,5687.25,0,1,6.0,9.5,10.17
1.8,480.0,0.0,0.0,-0.33,0.0,390.21,-15.56,11.0,12.0,0.0,4.92,5787.25,0,1,6.0,9.5,10.17
1.9,480.0,0.0,0.0,-0.38,0.0,390.11,-15.06,11.0,12.0,0.0,4.92,5887.25,0,1,6.0,9.5,10.17
2.0,480.0,0.0,0.0,-0.36,0.0,390.14,-15.75,11.0,12.0,0.0,4.92,5987.24,0,1,6.0,9.5,10.17
2.1,480.0,0.0,0.0,-0.34,0.0,390.19,-16.6,11.0,12.0,0.0,4.92,6096.69,0,1,6.0,9.5,10.17
2.2,480.0,0.0,0.0,-0.37,0.0,390.11,-16.48,11.0,12.0,0.0,5.72,6216.69,0,1,6.0,9.5,10.17
2.3,480.0,0.0,0.0,-0.37,0.0,390.01,-16.23,11.0,12.0,0.0,5.72,6327.24,0,1,6.0,9.5,10.17
2.4,480.0,0.0,0.0,-0.37,0.0,390.0,-16.81,11.0,12.0,0.0,5.72,6427.23,0,1,6.0,9.5,10.17
2.5,480.0,0.0,0.0,-0.35,0.0,390.0,-17.51,11.0,12.0,0.0,5.72,6527.23,0,1,6.0,9.5,10.17
2.6,480.0,0.0,0.0,-0.35,0.0,389.96,-17.47,11.0,12.0,0.0,5.72,6627.22,0,1,6.0,9.5,10.17
2.7,480.0,0.0,0.0,-0.35,0.0,389.91,-17.32,11.0,12.0,0.0,5.72,6727.22,0,1,6.0,9.5,10.17
2.8,480.0,0.0,0.0,-0.34,0.0,389.86,-17.65,11.0,12.0,0.0,5.72,6827.22,0,1,6.0,9.5,10.17
2.9,480.0,0.0,0.0,-0.32,0.0,389.81,-18.05,11.0,12.0,-0.04000000000000625,5.72,6908.33,0,1,6.0,9.5,10.17
3.0,480.0,0.0,0.0,-0.34,0.0,389.8,-18.28,11.0,12.0,-0.04999999999999716,5.72,6968.33,0,1,6.0,9.5,10.17
3.1,480.0,0.0,0.0,-0.38,0.0,389.8,-18.48,11.0,12.0,-0.010000000000005116,5.72,7000.0,0,1,6.0,9.5,10.17
3.2,480.0,0.0,0.0,-0.33,0.0,389.76,-18.63,11.0,12.0,0.0,5.72,7000.0,0,1,6.0,9.5,10.17
3.3,480.0,0.0,0.0,-0.34,0.0,389.71,-18.78,11.0,12.0,0.0,5.72,7000.0,0,1,6.0,9.5,10.17
3.4,480.0,0.0,0.0,-0.38,0.0,389.7,-18.76,11.0,12.0,0.0,6.96,7000.0,0,1,6.0,9.5,10.17
3.5,480.0,0.0,0.0,-0.35,0.0,389.7,-18.71,11.0,12.0,0.0,6.96,7000.0,0,1,6.0,9.5,10.17
3.6,480.0,0.0,0.0,-0.35,0.0,389.7,-18.74,11.0,12.0,0.0,6.96,7000.0,0,1,6.0,9.5,10.17
3.7,480.0,0.0,0.0,-0.38,0.0,389.7,-18.79,11.0,12.0,0.0,6.96,7000.0,0,1,6.0,9.5,10.17
