Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.1,578.0,0.0,0.0,0.13,0.0,390.3,-6.2,24.0,25.0,0.0,0.84,1703.79,0.48,1,21.5,20.5,23.0
0.2,578.0,0.0,0.38,0.17,0.0,390.33,-6.42,24.0,25.0,0.0,0.84,1803.78,0.48,1,21.5,20.5,23.0
0.3,578.0,0.0,0.62,0.21,0.0,390.38,-6.77,24.0,25.0,0.0,0.84,1916.53,0.48,1,21.5,20.5,23.0
0.4,578.0,0.0,0.57,0.01,0.0,390.37,-6.71,24.0,25.0,0.0,0.84,2036.53,0.48,1,21.5,20.5,23.0
0.5,578.0,0.0,0.93,0.01,0.0,390.32,-6.41,24.0,25.0,0.0,0.84,2143.77,0.48,1,21.5,20.5,23.0
0.6,578.0,0.0,0.0,0.03,0.0,390.3,-6.46,24.0,25.0,0.0,0.84,2243.76,0.48,1,21.5,20.5,23.0
0.7,578.0,0.0,0.62,0.07,0.0,390.3,-6.71,24.0,25.0,0.0,0.84,2292.75,0.48,1,21.5,20.5,23.0
0.8,578.0,0.0,0.0,0.07,0.0,390.3,-7.46,24.0,25.0,0.0,0.84,2312.75,0.08,1,21.5,20.5,23.0
0.9,578.0,0.0,0.0,0.05,0.0,390.3,-8.51,24.0,25.0,0.0,0.84,2332.75,0.08,1,21.5,20.5,23.0
1.0,578.0,0.0,0.62,0.11,0.0,390.24,-8.59,24.0,25.0,0.0,1.24,2352.75,0.08,1,21.5,20.5,23.0
1.1,578.0,0.0,0.62,0.09,0.0,390.14,-8.09,24.0,25.0,0.0,1.24,2360.0,0.08,1,21.5,20.5,23.0
1.2,578.0,0.0,0.0,0.09,0.0,390.1,-8.56,24.0,25.0,0.0,1.24,2360.0,0.08,1,21.5,20.5,23.0
1.3,578.0,0.0,0.0,0.09,0.0,390.1,-9.61,24.0,25.0,0.0,1.24,2360.0,0.08,1,21.5,20.5,23.0
1.4,578.0,0.0,0.38,0.09,0.0,390.07,-9.75,24.0,25.0,0.0,1.24,2360.0,0.08,1,21.5,20.5,23.0
1.5,578.0,0.87,1.5,0.11,0.0,390.02,-9.35,24.0,25.0,0.0,1.24,2372.75,0.08,1,21.5,20.5,23.0
1.6,578.0,5.1,2.19,0.11,0.0,390.0,-9.67,24.0,25.0,0.0,1.24,2392.74,0.32,1,21.5,20.5,23.0
1.7,578.0,6.96,5.38,0.05,0.0,390.0,-10.42,24.0,25.0,0.0,1.24,2400.0,0.32,1,21.5,20.5,23.0
1.8,578.0,7.23,9.0,-0.03,0.0,390.0,-10.67,24.0,25.0,0.0,1.24,2400.0,0.32,1,21.5,20.5,23.0
1.9,578.0,7.27,9.0,-0.01,0.0,390.0,-10.62,24.0,25.0,0.0,1.24,2400.0,0.32,1,21.5,20.5,23.0
2.0,578.0,8.31,10.62,-0.03,0.0,389.97,-10.82,24.0,25.0,0.0,1.24,2400.0,0.32,1,21.5,20.5,23.0
2.1,578.0,10.21,11.19,-0.03,0.0,389.92,-11.17,24.0,25.0,0.0,1.24,2400.0,0.32,1,21.5,20.5,23.0
2.2,578.0,11.81,13.19,0.01,0.0,389.9,-11.64,24.0,25.0,0.0,1.24,2400.0,0.32,1,21.5,20.5,23.0
2.3,578.0,12.33,15.81,-0.03,0.0,389.9,-12.19,24.0,25.0,0.0,1.24,2400.0,0.32,1,21.5,20.5,23.0
2.4,578.0,12.55,17.69,-0.05,0.0,389.87,-12.21,24.0,25.0,0.0,1.24,2400.0,0.92,1,21.5,20.5,23.0
2.5,578.0,13.1,19.62,-0.07,0.0,389.82,-11.91,24.0,25.0,0.0,1.24,2400.0,0.92,1,21.5,20.5,23.0
2.6,578.0,13.36,21.0,-0.03,0.0,389.83,-11.93,24.0,25.0,0.0,1.24,2400.0,0.92,1,21.5,20.5,23.0
2.7,578.0,14.91,22.0,-0.03,0.0,389.88,-12.13,24.0,25.0,0.0,1.24,2450.93,0.92,1,21.5,20.5,23.0
2.8,578.0,17.0,23.19,-0.03,0.0,389.87,-12.04,24.0,25.0,0.0,1.24,2530.93,0.92,1,21.5,20.5,23.0
2.9,578.0,19.68,25.19,-0.09,0.0,389.82,-11.79,24.0,25.0,0.0,1.24,2572.73,0.92,1,21.5,20.5,23.0
