Time [s],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],dSoC [%p],Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C]
0.1,576.0,0.0,0.0,0.25,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
0.2,576.0,0.0,0.0,0.22,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
0.3,576.0,0.0,0.0,0.19,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
0.4,576.0,0.0,0.0,0.21,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
0.5,576.0,0.0,0.0,0.23,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
0.6,576.0,0.0,0.0,0.23,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
0.7,576.0,0.0,0.0,0.2,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
0.8,576.0,0.0,0.0,0.21,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
0.9,576.0,0.0,0.0,0.21,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.0,576.0,0.0,0.0,0.23,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.1,576.0,0.0,0.0,0.22,0.0,392.9,-0.9,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.2,576.0,0.0,0.0,0.19,0.0,392.9,-0.86,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.3,576.0,0.0,0.0,0.21,0.0,392.9,-0.81,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.4,576.0,0.0,0.0,0.24,0.0,392.9,-0.84,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.5,576.0,0.0,0.0,0.23,0.0,392.9,-0.89,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.6,576.0,0.0,0.0,0.21,0.0,392.9,-0.82,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.7,576.0,0.0,0.0,0.23,0.0,392.9,-0.72,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.8,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
1.9,576.0,0.0,0.0,0.17,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.0,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.1,576.0,0.0,0.0,0.22,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.2,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.3,576.0,0.0,0.0,0.23,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.4,576.0,0.0,0.0,0.26,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.5,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.6,576.0,0.0,0.0,0.2,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.7,576.0,0.0,0.0,0.15,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.8,576.0,0.0,0.0,0.17,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
2.9,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.0,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.1,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.2,576.0,0.0,0.0,0.21,0.0,392.9,-0.74,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.3,576.0,0.0,0.0,0.25,0.0,392.9,-0.79,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.4,576.0,0.0,0.0,0.24,0.0,392.9,-0.76,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.5,576.0,0.0,0.0,0.19,0.0,392.9,-0.71,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.6,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.7,576.0,0.0,0.0,0.2,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.8,576.0,0.0,0.0,0.2,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
3.9,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.0,576.0,0.0,0.0,0.23,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.1,576.0,0.0,0.0,0.22,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.2,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.3,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.4,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.5,576.0,0.0,0.0,0.16,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.6,576.0,0.0,0.0,0.17,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.7,576.0,0.0,0.0,0.2,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.8,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
4.9,576.0,0.0,0.0,0.22,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.0,576.0,0.0,0.0,0.2,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.1,576.0,0.0,0.0,0.16,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.2,576.0,0.0,0.0,0.17,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.3,576.0,0.0,0.0,0.23,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.4,576.0,0.0,0.0,0.21,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.5,576.0,0.0,0.0,0.19,0.0,392.9,-0.7,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.6,576.0,0.0,0.0,0.23,0.0,392.9,-0.66,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.7,576.0,0.64,0.0,0.22,0.0,392.9,-0.61,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.8,576.0,4.64,0.0,0.19,0.0,392.9,-0.81,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
5.9,576.0,7.1,1.0,0.21,0.0,392.9,-1.06,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
6.0,576.0,7.65,6.26,0.21,0.0,392.86,-1.18,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
6.1,576.0,7.5,7.5,0.17,0.0,392.81,-1.28,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
6.2,576.0,7.35,9.76,0.21,0.0,392.8,-1.34,22,22.0,0.0,0.0,0,0.0,0,23.5,26.0,37.51
